file,emotion,tempo,rms_mean,rms_std,zcr_mean,spectral_centroid_mean,spectral_rolloff_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
Q2_0J7lX-Tcx-w_1.wav,Angry,143.5546875,0.023089414462447166,0.013190364465117455,0.058559494188474386,870.3355274396712,1590.2438361288976,0.21900790929794312,0.24363470077514648,0.3904109597206116,0.2686110734939575,0.3022335171699524,0.24402183294296265,0.18246138095855713,0.17790432274341583,0.31818434596061707,0.4108670651912689,0.18188326060771942,0.14259853959083557,-403.4139404296875,129.8058319091797,178.1786651611328,56.529266357421875,-32.06884765625,28.687681198120117,24.645919799804688,13.348417282104492,1.4287854433059692,13.644471168518066,-2.935922145843506,8.382845878601074,-5.131033420562744,8.294139862060547,-9.090193748474121,10.313881874084473,-8.913387298583984,9.077195167541504,-6.811323165893555,8.832528114318848,-1.0096765756607056,8.086868286132812,-1.4625715017318726,8.674783706665039,-7.478011131286621,7.847097396850586
Q2_0J7lX-Tcx-w_2.wav,Angry,143.5546875,0.02401074580848217,0.014546516351401806,0.06090682818140794,943.5267259446413,1742.113870007897,0.3441607356071472,0.4504643380641937,0.3270224630832672,0.2757456302642822,0.3346569240093231,0.1753566414117813,0.09929803013801575,0.14279578626155853,0.2534267008304596,0.266599178314209,0.171676367521286,0.1191534623503685,-390.0665588378906,137.44717407226562,164.6382598876953,56.365570068359375,-29.57947540283203,29.144195556640625,25.210052490234375,15.164273262023926,-3.6243369579315186,12.298794746398926,-3.6478137969970703,7.982784748077393,-8.397849082946777,8.371748924255371,-9.049654960632324,7.288675308227539,-13.59880542755127,9.939611434936523,-6.564621448516846,8.595951080322266,-5.522612571716309,9.769294738769531,0.8395851254463196,9.760297775268555,-5.103715896606445,8.071063041687012
Q2_0qYNvMCEwaw_0.wav,Angry,99.38401442307692,0.030773505568504333,0.014718165621161461,0.061786169293283046,1069.7439499661439,2058.2230666588093,0.46890294551849365,0.22163045406341553,0.2666917145252228,0.2459932267665863,0.1818012148141861,0.2128138691186905,0.1818663626909256,0.3125503659248352,0.22302542626857758,0.23771926760673523,0.45232102274894714,0.29395750164985657,-335.090576171875,138.1475372314453,159.60452270507812,55.299827575683594,-37.137176513671875,16.17893409729004,30.36518669128418,13.982916831970215,-5.982654571533203,9.969789505004883,4.907870769500732,6.597995281219482,-10.545955657958984,8.646034240722656,-3.698223352432251,7.039752960205078,-7.827788352966309,8.48624038696289,1.292079210281372,7.61506462097168,0.6502135992050171,7.308981418609619,-0.8971350789070129,9.35971736907959,-10.174817085266113,8.94655704498291
Q2_0v2N1ROvEI0_0.wav,Angry,107.666015625,0.018806954845786095,0.012790363281965256,0.05820286177560647,959.0215506212144,1848.4358877505897,0.11383438110351562,0.2437201291322708,0.5732293725013733,0.41284364461898804,0.21420595049858093,0.21779735386371613,0.30966705083847046,0.520228922367096,0.2836724817752838,0.21262873709201813,0.3041492998600006,0.18339799344539642,-404.94390869140625,130.76910400390625,171.6269073486328,52.25706100463867,-34.220314025878906,24.765594482421875,26.53693199157715,14.967158317565918,0.8155026435852051,12.008420944213867,-3.0489649772644043,6.967344760894775,-4.510385990142822,8.413374900817871,-6.8526153564453125,7.069684028625488,-11.216155052185059,7.242161273956299,-7.346714019775391,5.919500827789307,0.4211018979549408,5.155272006988525,-5.22905969619751,6.593465805053711,-7.968931674957275,5.844704627990723
Q2_0v2N1ROvEI0_1.wav,Angry,215.33203125,0.019002895802259445,0.01203016098588705,0.06230956036787169,873.6938924548775,1560.5213173052443,0.25140753388404846,0.15367847681045532,0.2041127234697342,0.18138495087623596,0.3766413629055023,0.22171726822853088,0.16260278224945068,0.2725991904735565,0.47919511795043945,0.5493420362472534,0.2493480145931244,0.23729009926319122,-436.0968933105469,156.1135711669922,169.64105224609375,74.41549682617188,-28.749126434326172,28.764156341552734,18.5030517578125,13.864015579223633,-2.0077645778656006,14.32970142364502,0.1816537082195282,8.363572120666504,-1.3468579053878784,7.317963123321533,-7.721287727355957,7.711418628692627,-8.659382820129395,9.733264923095703,-0.22854340076446533,7.15571928024292,0.8654488325119019,7.7194623947143555,1.6464005708694458,7.963705062866211,-2.435469388961792,6.8221354484558105
Q2_16OaOpfOPZ0_2.wav,Angry,69.83741554054055,0.017206881195306778,0.010221334174275398,0.04995905230314576,827.7890063725854,1560.2652689496629,0.5265225768089294,0.44473540782928467,0.3238430619239807,0.24538980424404144,0.28552955389022827,0.4510954022407532,0.21719661355018616,0.18653066456317902,0.2786157727241516,0.2619472146034241,0.11305398494005203,0.23595766723155975,-429.4979553222656,126.16901397705078,180.70391845703125,55.36548614501953,-30.63983726501465,24.965194702148438,25.94011878967285,12.529698371887207,6.100493431091309,12.606366157531738,0.6815387606620789,7.079582214355469,-0.5531160235404968,8.378801345825195,-1.8459992408752441,8.709575653076172,-0.009814281016588211,6.465821743011475,-2.949155330657959,7.533273696899414,-1.812089204788208,6.907876014709473,-3.687547206878662,7.289379596710205,-10.305397033691406,6.55463171005249
Q2_16OaOpfOPZ0_3.wav,Angry,143.5546875,0.02566489949822426,0.014938551001250744,0.05198917631718529,885.3982404261044,1714.8744488706684,0.24976609647274017,0.24640873074531555,0.25133317708969116,0.2929636240005493,0.36322736740112305,0.2393258810043335,0.21720780432224274,0.2942683696746826,0.42158669233322144,0.5005294680595398,0.2416873276233673,0.2342647761106491,-382.41876220703125,130.9368896484375,172.54220581054688,60.47370147705078,-34.908878326416016,17.487852096557617,28.985408782958984,14.2529296875,3.4780545234680176,11.491402626037598,3.9903690814971924,7.671080589294434,-5.8061203956604,9.626684188842773,-5.082536220550537,7.018570423126221,-3.620903730392456,6.499734878540039,-3.8940892219543457,7.353664875030518,-1.5387840270996094,8.33004093170166,-5.864243507385254,7.649572372436523,-8.896897315979004,6.565603256225586
Q2_1EDThWjNxOI_0.wav,Angry,103.359375,0.008446983993053436,0.0066207642666995525,0.06694682079562594,944.3786527102692,1618.0756858031675,0.13940779864788055,0.23719951510429382,0.14903925359249115,0.22895547747612,0.07816869020462036,0.1752815544605255,0.2661229372024536,0.1263156682252884,0.2827937602996826,0.1621665507555008,0.3794439136981964,0.23998641967773438,-545.6636352539062,135.97665405273438,140.6895294189453,62.25396728515625,-23.07909393310547,25.85306739807129,13.83216381072998,15.121469497680664,-2.5077881813049316,14.465660095214844,-12.576852798461914,9.689635276794434,-12.172675132751465,9.301191329956055,-9.36833381652832,9.849505424499512,-4.8111186027526855,12.423697471618652,-1.5388734340667725,11.100485801696777,-3.394798517227173,14.706998825073242,-6.337329387664795,14.140409469604492,-7.435911655426025,12.328136444091797
Q2_1EDThWjNxOI_1.wav,Angry,103.359375,0.016172140836715698,0.008681517094373703,0.06839923469387756,936.7233969936775,1675.6787109375,0.11712439358234406,0.20210693776607513,0.2606031000614166,0.20316791534423828,0.09001142531633377,0.17279142141342163,0.30209824442863464,0.16188634932041168,0.351498544216156,0.18157607316970825,0.40755602717399597,0.2643369734287262,-450.397705078125,138.44078063964844,165.9938201904297,67.32914733886719,-36.19247817993164,18.17283821105957,21.734285354614258,15.335772514343262,-1.3548691272735596,13.639863967895508,-5.904496192932129,7.510858058929443,-3.9370532035827637,8.495919227600098,-2.982261896133423,12.647415161132812,-3.156038761138916,12.742502212524414,-3.2963430881500244,9.979475021362305,-7.077694416046143,10.745405197143555,-8.075765609741211,12.07927417755127,-8.057640075683594,9.748164176940918
Q2_1kny88W533Q_0.wav,Angry,89.10290948275862,0.011295369826257229,0.009701515547931194,0.050519093187100524,822.7097997786747,1534.275130737943,0.3489453196525574,0.17960600554943085,0.26845869421958923,0.1620802879333496,0.2562917172908783,0.1717740148305893,0.2161714881658554,0.3383997678756714,0.28348836302757263,0.4287792444229126,0.2420572191476822,0.4284680485725403,-495.3381042480469,136.83755493164062,167.1736602783203,73.62449645996094,-23.315704345703125,23.133304595947266,13.324930191040039,16.744251251220703,10.068742752075195,11.019920349121094,-7.682525634765625,9.907357215881348,-8.774803161621094,12.606245040893555,-11.625517845153809,8.164162635803223,-9.428422927856445,7.034331321716309,-7.755029678344727,7.554255485534668,-5.466413974761963,6.495627403259277,-6.822851657867432,6.993508815765381,-6.358273029327393,5.744836330413818
Q2_1kny88W533Q_2.wav,Angry,89.10290948275862,0.017313260585069656,0.008371209725737572,0.051575667134831464,849.1896529328118,1607.5020025017557,0.4246332049369812,0.25615695118904114,0.44622066617012024,0.2443547248840332,0.3108442723751068,0.21637018024921417,0.23409944772720337,0.367418497800827,0.2278084009885788,0.3046092391014099,0.1651202291250229,0.305883526802063,-417.5996398925781,104.78364562988281,184.50344848632812,48.36787414550781,-34.900691986083984,27.23517417907715,26.953975677490234,14.084919929504395,6.389492034912109,11.549251556396484,-1.6273430585861206,7.263149738311768,-1.4034111499786377,7.671708106994629,-6.499370098114014,7.282343864440918,-4.883635997772217,7.863605499267578,-5.302961349487305,7.072504997253418,-4.099064350128174,7.788564205169678,-2.843170166015625,7.6235809326171875,-5.360891342163086,8.475112915039062
Q2_1kny88W533Q_3.wav,Angry,89.10290948275862,0.01873871311545372,0.009836875833570957,0.051183389823357336,821.9615818633483,1549.0435884408753,0.4719744920730591,0.2596692144870758,0.3637315332889557,0.25163111090660095,0.42647379636764526,0.33282914757728577,0.25265416502952576,0.3886607885360718,0.2539469301700592,0.3708617091178894,0.19641834497451782,0.31839120388031006,-411.2933044433594,113.8020248413086,192.55282592773438,49.98101806640625,-35.315677642822266,30.03266143798828,26.250980377197266,15.197897911071777,4.3744940757751465,12.700213432312012,-0.7388534545898438,8.042159080505371,-2.1623497009277344,7.967391490936279,-7.848609924316406,7.846530437469482,-6.356680870056152,7.669889450073242,-6.004425048828125,7.064514636993408,-2.730695962905884,7.491487979888916,-2.5663297176361084,7.277659893035889,-5.104572296142578,7.242615699768066
Q2_1kny88W533Q_4.wav,Angry,184.5703125,0.024581804871559143,0.014549821615219116,0.05150069693939805,851.4485235227725,1610.5820000042368,0.35605260729789734,0.1924304962158203,0.24061094224452972,0.272747665643692,0.459333598613739,0.23611252009868622,0.23289744555950165,0.3045150339603424,0.32028475403785706,0.4370676875114441,0.21770749986171722,0.3302552402019501,-372.411865234375,110.35942840576172,180.04942321777344,51.1725959777832,-30.602333068847656,21.975553512573242,23.439498901367188,15.75589370727539,4.147012233734131,10.50379753112793,-1.4203031063079834,7.80869197845459,-3.5702097415924072,7.3302388191223145,-6.476646900177002,6.031126976013184,-6.34277868270874,7.174493789672852,-4.155953884124756,7.601287364959717,-1.0594562292099,5.883244514465332,-2.6204123497009277,6.281281471252441,-4.767091274261475,5.865808010101318
Q2_1Q3MoBFh6eU_1.wav,Angry,161.4990234375,0.011543010361492634,0.005245215259492397,0.08334831056793673,1054.053151844519,1842.9929534451385,0.1681775152683258,0.313574880361557,0.19707638025283813,0.17329363524913788,0.3184722661972046,0.40598127245903015,0.16998045146465302,0.07479341328144073,0.12241703271865845,0.15640832483768463,0.07925017178058624,0.06714896112680435,-467.9021301269531,118.69239807128906,172.19314575195312,56.91519546508789,-45.301551818847656,21.41425895690918,21.146257400512695,10.863326072692871,-1.8202946186065674,11.444013595581055,-2.329519748687744,8.68048095703125,-3.136416435241699,7.5158371925354,-10.200891494750977,8.23245620727539,-8.728885650634766,9.319228172302246,-2.7715723514556885,9.144477844238281,6.046327590942383,11.72313404083252,4.66510534286499,9.480597496032715,-7.4508137702941895,9.4960355758667
Q2_1TAKQK3s6qQ_0.wav,Angry,66.25600961538461,0.031613413244485855,0.015887286514043808,0.049804302268244574,884.1870529045485,1717.7677457008135,0.28939881920814514,0.3815927505493164,0.44858625531196594,0.27642402052879333,0.3484106659889221,0.2894350290298462,0.5023552775382996,0.3907647430896759,0.26688462495803833,0.19420616328716278,0.23282155394554138,0.44510793685913086,-336.25762939453125,120.04251098632812,188.54623413085938,48.435768127441406,-38.78583526611328,20.45677375793457,29.541460037231445,17.845500946044922,-0.21283814311027527,9.384521484375,0.6432746648788452,8.482084274291992,-6.401839256286621,8.243241310119629,-5.260666847229004,7.064263820648193,-5.9193878173828125,7.64276647567749,-5.642050266265869,6.297424793243408,-2.5916686058044434,5.863837718963623,-5.764824390411377,7.035729885101318,-10.12990665435791,6.742608070373535
Q2_2uLw9Zs60A4_0.wav,Angry,135.99917763157896,0.018533945083618164,0.01130413357168436,0.061951934883969245,935.9516908021786,1727.9537122722095,0.19442379474639893,0.1741541624069214,0.2017471194267273,0.4971352815628052,0.2673066556453705,0.21360129117965698,0.2462243288755417,0.24339628219604492,0.48005416989326477,0.21111524105072021,0.20271183550357819,0.22731490433216095,-431.6094665527344,146.4229278564453,167.5395965576172,67.44759368896484,-29.627899169921875,24.72146987915039,23.361648559570312,15.00164794921875,3.862281322479248,11.606538772583008,-0.14013679325580597,7.7092461585998535,-2.531956195831299,8.761262893676758,-7.620316982269287,8.153801918029785,-8.780048370361328,7.281357288360596,-3.2789249420166016,6.5282883644104,0.3920445144176483,8.374951362609863,-0.5412742495536804,12.1182861328125,-3.378887891769409,7.100592613220215
Q2_38i12IPkL5c_0.wav,Angry,135.99917763157896,0.02442067302763462,0.014006895013153553,0.06397846115537849,1025.4811814185935,1916.5653791085658,0.27102068066596985,0.10959485918283463,0.10394894331693649,0.2404778003692627,0.5032246708869934,0.17896507680416107,0.24396027624607086,0.2720787823200226,0.15244397521018982,0.2279483824968338,0.22119814157485962,0.49621695280075073,-383.4804382324219,144.8250732421875,155.64463806152344,55.24264907836914,-32.94842529296875,24.24859046936035,29.379337310791016,17.486793518066406,-4.151040554046631,10.394824981689453,0.7641124725341797,8.315559387207031,-10.39484691619873,9.085859298706055,-6.95938777923584,8.325921058654785,-8.28951358795166,8.779465675354004,-2.5635299682617188,8.14541244506836,-2.1512668132781982,10.014725685119629,-6.124984264373779,8.027483940124512,-7.15535831451416,7.482129096984863
Q2_38i12IPkL5c_1.wav,Angry,67.99958881578948,0.028917890042066574,0.01677890308201313,0.05701394959207459,905.5094526627134,1711.080271047312,0.28571322560310364,0.24243134260177612,0.46535906195640564,0.2575961649417877,0.2738967835903168,0.16748224198818207,0.31820884346961975,0.3611774444580078,0.1918136477470398,0.27875763177871704,0.19048869609832764,0.3534703850746155,-368.4881591796875,139.2814483642578,168.05320739746094,55.631656646728516,-30.407838821411133,27.78502655029297,28.231306076049805,15.44936752319336,1.6209431886672974,10.821367263793945,1.6541200876235962,7.699059963226318,-6.456368923187256,8.765471458435059,-5.411716938018799,8.453289985656738,-6.792523384094238,8.061017036437988,-4.46884298324585,7.440625190734863,-2.958021640777588,9.656411170959473,-4.623907566070557,7.760104179382324,-7.877318382263184,7.901754856109619
Q2_38i12IPkL5c_2.wav,Angry,143.5546875,0.026557045057415962,0.017597535625100136,0.07461191152597403,1119.1662162463012,2001.5201284865702,0.2144957184791565,0.09089823067188263,0.07419034093618393,0.2057897001504898,0.4880697429180145,0.19785882532596588,0.2328241914510727,0.2572649419307709,0.17236563563346863,0.3507806062698364,0.19468405842781067,0.3239382803440094,-386.9737243652344,170.38059997558594,146.7461395263672,62.62545394897461,-32.02631378173828,29.028118133544922,20.225860595703125,14.951312065124512,-5.289565086364746,12.728230476379395,3.1442272663116455,8.77689266204834,-6.760538101196289,7.532969951629639,-4.965498447418213,8.740025520324707,-6.963222026824951,8.969178199768066,2.8405072689056396,11.407888412475586,6.27980375289917,15.042196273803711,-2.045698881149292,9.377596855163574,-10.767562866210938,9.376598358154297
Q2_3ZnxqCZ7qGg_1.wav,Angry,129.19921875,0.010015719570219517,0.005715298466384411,0.05899255848463687,913.4026618025612,1636.8602697276535,0.18742193281650543,0.08731583505868912,0.16448286175727844,0.10868331044912338,0.2735545039176941,0.2083483338356018,0.07896558195352554,0.03374740853905678,0.14273369312286377,0.5409025549888611,0.1797739565372467,0.28219982981681824,-507.31396484375,117.71116638183594,161.43536376953125,54.74538803100586,-26.60112762451172,28.18634605407715,22.627880096435547,13.154321670532227,4.890539169311523,12.36044692993164,-9.825239181518555,8.395506858825684,-7.270130157470703,7.755403518676758,-13.53134822845459,8.564807891845703,-19.666292190551758,10.194771766662598,-10.340535163879395,7.649077415466309,-6.832413196563721,9.418390274047852,-5.16761589050293,10.699555397033691,-2.6933722496032715,9.289999961853027
Q2_3ZnxqCZ7qGg_2.wav,Angry,198.76802884615384,0.014695161022245884,0.006968701723963022,0.07720921366690241,998.0354064585947,1609.4546478573639,0.3211391866207123,0.1283053755760193,0.3312755227088928,0.1394932121038437,0.33767491579055786,0.19175800681114197,0.09580931812524796,0.04165954887866974,0.12887103855609894,0.4714110791683197,0.15001323819160461,0.30116623640060425,-444.7692565917969,110.61334991455078,173.14283752441406,53.93015670776367,-45.12131881713867,17.56661605834961,8.159102439880371,10.48495864868164,-8.665328025817871,14.634089469909668,-5.576269626617432,8.947551727294922,4.717712879180908,8.167693138122559,-0.48473379015922546,10.064312934875488,-8.871230125427246,10.00753116607666,-11.773418426513672,10.671600341796875,-5.558164119720459,10.722358703613281,0.6015644073486328,11.41892147064209,2.536574125289917,10.436461448669434
